category,shopping_mall,age,quantity,price,month
4,4,19,1,31,10
3,6,1,3,5,10
7,4,0,1,16,0
1,4,48,2,28,3
3,4,29,4,7,0
6,8,15,3,38,1
1,6,16,4,32,4
2,4,37,2,20,4
5,8,1,3,13,0
3,5,50,2,4,2
0,5,40,1,8,3
2,6,28,4,24,7
1,5,13,0,25,1
1,5,42,2,28,3
1,5,24,3,30,2
3,8,3,0,0,11
2,3,13,4,24,5
2,7,15,3,22,0
4,5,49,1,31,6
3,5,25,4,7,0
2,0,31,0,11,5
1,2,9,2,28,3
1,4,31,0,25,1
3,3,48,0,0,11
1,8,2,2,28,2
4,4,1,2,33,10
6,6,43,4,39,9
1,6,48,2,28,7
1,5,2,4,32,8
5,0,39,1,6,8
3,5,20,0,0,3
2,1,44,4,24,7
1,2,16,0,25,9
5,1,15,1,6,3
3,4,24,0,0,0
1,7,21,1,26,10
3,5,26,1,1,10
7,4,41,1,16,6
7,7,44,4,23,6
5,4,8,0,2,4
5,2,51,1,6,0
4,6,21,2,33,0
1,4,51,2,28,0
0,6,14,3,15,1
0,8,38,3,15,2
1,9,17,1,26,8
1,6,19,0,25,8
1,6,42,3,30,11
6,8,51,0,29,11
1,8,43,0,25,8
1,7,14,1,26,1
2,5,41,0,11,0
5,4,13,4,14,0
6,5,42,2,37,8
4,5,51,3,35,0
3,5,22,0,0,0
1,7,14,1,26,3
1,5,44,2,28,3
1,4,17,4,32,6
5,7,21,4,14,5
1,8,47,0,25,10
1,4,38,4,32,2
2,1,28,2,20,5
7,6,23,3,21,6
1,4,12,0,25,11
3,3,12,0,0,6
7,0,34,4,23,0
7,4,8,2,19,5
3,7,34,0,0,9
4,5,28,0,27,9
6,5,45,4,39,9
1,7,8,1,26,3
1,6,28,4,32,3
2,0,8,3,22,11
7,6,10,0,10,3
4,7,12,0,27,7
1,0,47,1,26,5
1,5,22,0,25,0
5,8,1,4,14,6
0,5,49,1,8,0
1,4,35,1,26,10
0,3,25,0,3,10
7,1,29,2,19,3
1,3,5,2,28,1
2,5,33,4,24,7
6,5,44,0,29,4
3,4,43,0,0,11
3,5,32,0,0,3
1,5,28,3,30,7
1,4,41,4,32,11
4,3,21,2,33,9
4,3,36,3,35,5
1,6,51,1,26,1
3,5,6,0,0,0
1,0,1,4,32,11
3,5,12,4,7,7
7,8,50,3,21,11
3,7,11,4,7,4
7,2,44,1,16,6
5,4,41,2,9,4
0,5,20,2,12,7
3,4,9,0,0,3
1,5,42,1,26,9
0,5,6,1,8,3
2,3,51,4,24,11
6,6,24,2,37,10
3,1,43,1,1,1
1,5,37,3,30,11
1,6,12,0,25,2
1,6,41,2,28,11
1,0,49,1,26,5
1,4,1,2,28,7
1,4,38,2,28,7
4,9,3,2,33,6
6,0,24,0,29,10
1,6,2,1,26,0
7,0,5,4,23,0
1,0,27,1,26,11
0,5,47,2,12,8
3,4,28,1,1,6
5,6,23,3,13,3
2,4,24,2,20,7
1,5,7,1,26,4
1,3,24,3,30,0
1,4,4,2,28,5
1,6,50,0,25,4
5,8,2,2,9,2
1,5,34,4,32,2
4,9,23,0,27,1
1,1,35,2,28,0
1,6,31,4,32,1
6,8,44,1,34,8
2,4,40,2,20,5
3,6,6,2,4,0
7,3,16,1,16,8
1,7,17,3,30,11
0,1,15,4,17,8
5,9,4,2,9,6
3,1,6,4,7,5
3,0,7,2,4,7
6,5,24,0,29,8
1,4,21,0,25,1
3,4,15,1,1,10
3,2,10,3,5,4
5,3,24,0,2,10
6,4,40,2,37,8
1,6,25,3,30,3
2,6,12,0,11,10
1,6,26,4,32,8
4,5,36,0,27,4
0,4,38,0,3,8
5,5,37,3,13,1
1,6,9,2,28,10
5,0,34,0,2,5
0,3,48,2,12,1
1,9,28,3,30,4
1,9,35,3,30,8
4,6,16,0,27,3
1,6,2,4,32,8
1,4,34,1,26,8
1,4,43,1,26,8
1,7,30,1,26,7
2,6,28,1,18,2
1,1,12,1,26,6
7,7,3,3,21,5
2,7,29,3,22,1
3,4,4,1,1,10
1,8,3,4,32,9
4,4,50,1,31,7
1,7,45,2,28,3
1,4,17,4,32,7
1,4,26,1,26,4
4,3,20,4,36,9
7,9,13,1,16,4
3,6,21,3,5,0
3,5,41,3,5,3
2,2,29,3,22,5
6,3,11,1,34,9
1,4,46,1,26,0
1,5,4,0,25,8
4,4,48,3,35,2
1,7,0,4,32,7
1,7,46,2,28,11
3,4,42,4,7,7
6,8,32,2,37,3
1,9,42,2,28,1
3,4,17,2,4,11
1,4,48,0,25,6
1,5,39,1,26,11
1,3,24,4,32,10
2,7,12,1,18,8
4,7,2,4,36,6
5,3,22,4,14,9
3,3,3,4,7,3
4,7,13,0,27,11
3,5,32,4,7,9
2,4,7,0,11,5
1,2,20,2,28,10
1,4,12,0,25,1
4,3,40,2,33,4
1,4,40,3,30,0
3,5,49,0,0,0
1,4,46,3,30,5
1,3,19,4,32,3
6,8,3,3,38,6
2,2,47,4,24,9
1,9,9,1,26,7
1,5,13,4,32,5
3,5,35,1,1,1
2,6,15,4,24,4
2,4,42,0,11,6
1,6,36,3,30,6
2,1,51,3,22,8
2,6,4,4,24,4
5,0,6,3,13,0
3,6,10,4,7,11
1,0,46,0,25,9
2,6,0,1,18,4
0,0,3,4,17,6
1,6,28,2,28,5
1,6,0,1,26,5
1,6,19,3,30,2
3,9,38,4,7,2
1,2,36,3,30,10
3,8,15,0,0,8
1,3,29,1,26,6
4,7,43,4,36,1
3,5,19,1,1,0
1,4,17,0,25,5
3,5,42,2,4,4
4,4,33,1,31,2
3,7,39,4,7,0
7,3,46,1,16,3
1,3,46,4,32,5
4,5,8,0,27,10
1,2,28,3,30,1
2,6,2,1,18,6
4,4,23,1,31,8
0,8,21,1,8,0
1,5,34,3,30,11
2,5,28,0,11,10
1,1,10,3,30,5
2,8,49,2,20,1
1,4,5,4,32,5
6,6,27,1,34,2
7,0,21,4,23,3
5,4,48,2,9,0
3,5,13,2,4,9
1,7,37,2,28,5
1,4,20,2,28,2
1,9,37,2,28,1
0,5,2,1,8,1
3,4,36,1,1,6
3,4,11,3,5,2
1,5,33,4,32,5
0,6,9,3,15,4
2,3,8,1,18,9
1,4,33,1,26,6
2,5,21,3,22,1
1,6,5,3,30,0
7,9,32,2,19,1
4,5,23,4,36,6
1,5,20,4,32,5
7,4,27,4,23,9
4,5,37,0,27,9
1,6,41,4,32,1
7,5,14,2,19,10
7,0,26,2,19,2
7,4,2,2,19,4
3,7,19,1,1,8
2,9,44,0,11,7
1,3,51,0,25,7
1,5,23,1,26,7
2,5,1,0,11,9
1,4,30,1,26,2
2,5,47,0,11,8
7,4,14,4,23,0
7,4,33,4,23,7
7,6,43,3,21,5
1,5,14,4,32,0
3,3,39,4,7,10
3,3,4,2,4,8
1,4,17,1,26,7
1,4,35,1,26,5
3,6,30,3,5,0
7,3,12,3,21,1
3,7,47,1,1,6
7,4,39,1,16,8
7,5,2,4,23,10
1,7,46,2,28,3
7,4,17,4,23,9
1,1,29,2,28,4
1,2,1,2,28,0
2,7,44,4,24,0
2,5,21,0,11,2
1,5,4,2,28,8
2,0,9,1,18,5
7,3,1,3,21,1
7,6,20,3,21,8
1,3,1,0,25,2
1,7,43,4,32,8
1,6,29,0,25,0
1,5,12,4,32,10
2,6,24,1,18,11
6,0,35,2,37,7
2,4,38,3,22,8
6,5,41,3,38,2
7,4,46,4,23,8
1,8,48,2,28,3
4,7,4,4,36,4
3,4,10,4,7,6
4,4,22,0,27,5
7,6,5,2,19,8
6,6,43,1,34,1
3,9,12,3,5,3
1,6,40,0,25,6
1,4,7,1,26,7
1,5,17,4,32,5
7,3,1,3,21,11
0,4,25,3,15,2
0,6,16,1,8,0
3,7,2,1,1,8
7,0,48,4,23,5
7,7,10,2,19,9
0,5,2,4,17,5
5,5,34,1,6,3
5,4,29,3,13,1
1,5,47,4,32,3
4,5,16,1,31,0
1,7,41,1,26,9
1,3,15,0,25,3
1,5,36,1,26,3
1,4,45,2,28,9
1,4,20,1,26,1
1,6,5,1,26,5
7,5,0,0,10,10
4,5,7,4,36,3
1,6,2,0,25,11
6,0,15,0,29,2
3,5,34,3,5,8
3,8,24,4,7,9
1,4,12,3,30,9
1,7,3,4,32,11
7,3,20,0,10,2
7,5,34,1,16,6
1,4,6,1,26,9
5,8,29,3,13,6
1,6,25,2,28,6
5,4,6,0,2,7
7,1,23,4,23,9
2,4,49,2,20,4
1,4,35,0,25,6
3,5,49,1,1,2
3,6,24,1,1,8
4,5,7,2,33,0
7,8,18,1,16,1
1,6,49,1,26,7
1,7,45,1,26,2
5,8,22,0,2,11
1,7,29,0,25,7
2,6,34,1,18,4
3,4,50,1,1,10
1,6,49,3,30,6
3,5,32,3,5,2
5,7,44,1,6,3
2,7,23,0,11,4
2,4,17,0,11,6
4,1,46,3,35,3
3,6,24,2,4,4
0,4,43,0,3,2
1,4,38,0,25,1
2,7,25,4,24,0
1,7,44,3,30,6
1,8,14,0,25,7
7,4,23,3,21,2
1,8,43,2,28,9
3,5,20,2,4,1
4,2,47,1,31,11
1,1,23,0,25,0
2,4,28,3,22,8
1,5,25,4,32,1
1,8,36,2,28,7
3,7,44,4,7,2
1,3,25,4,32,0
3,7,7,0,0,6
3,3,1,3,5,0
4,8,5,4,36,1
0,6,21,0,3,2
2,5,36,1,18,3
7,4,33,4,23,1
3,7,42,4,7,5
1,7,27,1,26,5
1,4,40,3,30,0
0,2,30,2,12,9
1,5,4,2,28,2
6,5,6,1,34,6
3,5,1,4,7,10
1,5,45,4,32,1
1,5,25,2,28,1
6,6,22,4,39,8
3,8,34,1,1,0
5,5,3,2,9,2
3,1,1,1,1,1
1,7,16,0,25,1
3,5,33,4,7,4
0,7,2,4,17,0
2,8,40,1,18,11
1,5,34,2,28,0
1,0,1,3,30,0
1,6,26,1,26,10
1,9,32,4,32,11
1,4,6,4,32,10
4,2,40,3,35,3
2,4,34,1,18,7
1,4,18,0,25,5
7,6,50,0,10,4
2,4,7,4,24,11
3,9,26,3,5,0
3,6,24,2,4,7
1,5,40,1,26,3
2,4,14,0,11,0
3,4,16,4,7,3
2,5,49,3,22,3
2,6,29,0,11,2
4,4,41,1,31,6
3,6,10,2,4,3
1,7,47,3,30,2
1,5,21,1,26,0
1,1,25,2,28,2
1,0,14,2,28,2
2,5,30,3,22,0
6,3,37,4,39,7
1,3,31,0,25,1
1,0,39,4,32,7
6,7,20,3,38,11
1,0,2,3,30,9
1,6,23,0,25,6
2,7,34,2,20,0
2,5,35,0,11,6
7,4,6,0,10,8
5,9,4,3,13,8
1,6,6,2,28,7
1,3,15,4,32,1
4,6,24,3,35,1
1,9,19,2,28,1
7,9,4,0,10,1
6,4,33,1,34,8
1,6,42,3,30,3
7,6,11,2,19,11
1,7,39,1,26,6
1,7,28,0,25,4
3,0,1,1,1,4
3,4,29,0,0,1
3,0,25,2,4,7
1,5,14,2,28,1
2,3,17,4,24,9
7,6,35,4,23,10
2,5,50,0,11,11
2,6,6,3,22,7
1,9,30,1,26,0
1,4,17,2,28,11
2,4,51,0,11,4
1,5,27,2,28,10
2,6,1,4,24,8
1,4,32,3,30,8
4,2,13,0,27,11
7,6,4,4,23,0
1,2,42,2,28,1
1,6,43,4,32,2
7,4,44,1,16,4
7,7,33,1,16,7
1,8,23,2,28,2
3,5,30,2,4,11
6,5,20,1,34,3
3,3,40,0,0,10
5,5,0,0,2,2
4,0,1,3,35,5
1,5,43,2,28,2
1,0,35,0,25,1
1,5,31,3,30,4
0,6,23,4,17,0
5,4,26,4,14,6
1,5,25,0,25,5
7,7,45,4,23,2
3,6,21,2,4,2
0,5,41,3,15,4
1,5,47,1,26,5
7,1,38,0,10,10
3,8,2,4,7,7
0,6,49,1,8,0
1,6,10,3,30,0
2,5,7,1,18,10
7,8,35,0,10,9
2,5,1,2,20,5
1,3,40,4,32,0
6,5,23,0,29,1
3,3,32,1,1,6
2,6,29,4,24,2
3,9,51,4,7,9
7,4,33,0,10,10
3,4,50,0,0,2
6,6,49,1,34,7
1,4,35,2,28,11
2,3,29,4,24,0
7,6,25,2,19,0
4,7,46,1,31,0
2,5,47,1,18,2
5,7,12,2,9,6
2,5,34,0,11,0
1,4,13,3,30,11
2,2,19,3,22,9
3,6,23,1,1,0
4,2,8,4,36,5
1,4,28,3,30,2
1,5,13,2,28,11
1,7,19,1,26,4
2,3,22,2,20,5
1,4,9,2,28,8
2,4,14,3,22,8
1,3,39,2,28,6
6,3,35,3,38,2
1,4,26,2,28,3
1,5,30,4,32,7
3,1,4,4,7,4
2,4,16,1,18,0
4,5,44,2,33,9
1,4,41,4,32,9
2,2,16,1,18,11
1,8,37,1,26,0
1,5,26,1,26,5
3,4,37,0,0,4
0,5,9,2,12,10
4,6,26,0,27,6
3,7,34,0,0,10
6,4,42,1,34,6
1,4,42,1,26,11
1,5,7,4,32,9
7,5,20,2,19,9
1,4,51,4,32,5
1,4,33,3,30,8
4,5,44,2,33,11
4,4,44,0,27,9
1,6,12,4,32,7
3,4,15,3,5,9
1,9,51,3,30,0
4,4,36,4,36,9
3,5,34,1,1,10
4,6,13,3,35,4
0,7,20,3,15,5
4,3,13,1,31,7
2,0,35,3,22,2
4,5,40,4,36,7
7,2,48,4,23,10
1,5,8,2,28,1
3,5,45,4,7,6
5,3,15,3,13,0
4,4,42,2,33,1
4,3,15,4,36,0
7,1,46,3,21,3
7,2,50,4,23,5
6,9,6,3,38,6
3,2,38,1,1,5
1,4,32,0,25,10
2,5,43,1,18,9
2,6,27,3,22,6
1,4,30,1,26,11
4,3,33,4,36,5
4,3,11,0,27,9
3,7,17,4,7,7
2,5,51,4,24,6
1,8,5,2,28,11
5,8,14,1,6,4
1,4,51,4,32,3
2,4,0,0,11,9
1,4,7,0,25,0
1,5,16,3,30,1
4,6,22,1,31,9
2,0,5,1,18,8
1,3,39,0,25,0
1,5,0,1,26,4
7,6,43,4,23,8
4,4,13,3,35,9
5,7,22,3,13,4
3,6,12,2,4,0
6,5,43,2,37,6
1,5,25,3,30,9
1,9,6,4,32,1
1,7,38,1,26,2
1,1,38,0,25,8
1,6,43,0,25,4
1,4,19,2,28,1
7,1,17,2,19,11
1,6,38,2,28,5
3,5,50,3,5,9
1,8,42,1,26,7
7,0,39,3,21,0
2,5,8,0,11,0
6,7,20,3,38,1
1,3,31,3,30,11
1,6,25,3,30,5
5,4,13,0,2,2
1,1,40,2,28,3
1,6,12,2,28,5
1,5,42,2,28,9
1,3,35,0,25,3
1,0,10,1,26,5
1,6,48,3,30,9
3,7,50,4,7,5
1,2,17,2,28,5
0,7,10,3,15,10
1,3,0,4,32,3
2,5,15,4,24,2
3,3,13,2,4,4
6,3,18,3,38,4
7,9,50,1,16,5
0,6,24,0,3,1
5,3,49,2,9,8
1,9,38,1,26,0
2,1,10,2,20,8
3,7,39,2,4,3
1,5,7,1,26,6
3,2,45,0,0,7
3,5,39,4,7,4
1,4,41,0,25,6
2,8,51,1,18,8
1,4,47,4,32,10
7,8,10,4,23,6
7,6,1,3,21,10
5,6,36,3,13,7
1,5,39,0,25,5
2,5,0,2,20,3
3,3,15,1,1,10
2,8,22,3,22,5
1,8,50,0,25,10
1,0,13,4,32,5
6,3,17,3,38,7
6,4,7,1,34,5
1,4,33,2,28,6
3,6,34,0,0,0
4,3,13,0,27,2
7,3,22,2,19,3
6,4,44,0,29,1
2,7,13,2,20,4
2,9,37,0,11,10
0,8,13,4,17,3
1,6,0,2,28,1
1,4,45,1,26,3
4,4,20,4,36,4
3,0,35,1,1,7
4,4,38,0,27,11
2,1,24,0,11,3
3,2,37,1,1,0
6,3,16,0,29,11
1,6,13,1,26,10
1,0,50,3,30,1
3,5,36,0,0,4
1,5,21,3,30,1
2,4,30,2,20,7
1,6,7,3,30,0
1,5,23,3,30,5
1,3,25,1,26,10
7,3,9,2,19,6
1,6,3,1,26,6
5,5,14,2,9,10
7,3,1,0,10,0
1,3,47,1,26,7
1,0,33,1,26,5
0,5,51,1,8,5
7,1,2,2,19,3
3,2,15,0,0,4
2,2,10,4,24,5
1,4,16,2,28,9
1,5,49,1,26,5
1,4,16,0,25,10
1,4,6,4,32,6
3,9,46,4,7,1
1,4,35,0,25,7
6,3,41,1,34,7
1,4,14,1,26,6
1,5,14,4,32,8
4,6,8,1,31,7
4,9,7,2,33,0
7,5,34,4,23,11
1,3,39,2,28,11
1,5,11,0,25,0
4,5,10,2,33,3
3,5,5,4,7,7
5,5,41,4,14,0
1,3,34,2,28,1
7,6,3,3,21,3
2,5,14,2,20,8
5,1,20,0,2,0
2,7,3,0,11,1
7,4,49,0,10,7
7,6,9,2,19,10
4,4,41,1,31,2
1,1,17,4,32,5
4,4,37,3,35,0
0,6,18,2,12,2
7,6,50,4,23,9
3,7,28,3,5,0
1,0,41,4,32,8
1,8,37,1,26,7
2,1,26,4,24,5
2,5,40,2,20,0
1,6,36,4,32,9
1,6,16,1,26,9
2,6,33,3,22,1
2,6,33,1,18,9
3,7,40,0,0,11
7,7,23,1,16,0
1,8,10,4,32,1
1,4,2,0,25,8
1,5,21,0,25,11
3,6,40,4,7,6
4,4,40,4,36,9
2,3,12,1,18,1
0,6,51,2,12,8
2,8,5,0,11,6
2,6,19,1,18,7
3,5,14,1,1,7
2,6,3,4,24,5
5,6,14,3,13,7
3,6,41,1,1,9
1,0,41,1,26,1
7,6,16,1,16,6
4,4,43,1,31,10
1,5,18,4,32,6
3,9,34,2,4,3
4,5,28,0,27,1
1,9,19,0,25,0
4,5,19,4,36,0
6,7,9,0,29,7
6,4,26,0,29,5
1,4,2,4,32,4
1,1,45,1,26,4
3,4,9,1,1,1
1,7,8,3,30,11
2,9,5,0,11,10
1,5,48,0,25,0
1,4,12,0,25,8
3,8,12,4,7,9
1,2,2,4,32,1
1,4,43,0,25,9
1,4,7,4,32,1
7,3,15,0,10,5
1,0,47,2,28,1
2,3,31,3,22,1
7,1,36,3,21,11
4,3,22,2,33,0
4,1,45,3,35,9
1,4,26,4,32,6
1,6,33,4,32,10
3,7,40,3,5,4
3,4,2,0,0,11
4,5,6,4,36,8
4,1,6,3,35,8
3,4,41,4,7,2
2,4,22,4,24,8
1,4,29,4,32,11
4,5,1,4,36,5
1,5,49,0,25,6
1,6,0,1,26,11
0,9,24,3,15,3
3,4,21,2,4,3
1,3,37,3,30,0
2,1,20,2,20,3
1,4,38,1,26,9
6,2,38,4,39,2
1,6,27,0,25,9
1,7,30,2,28,7
2,4,51,1,18,11
1,2,20,2,28,9
1,8,26,4,32,11
2,4,45,3,22,1
4,4,32,3,35,6
1,4,22,2,28,8
2,2,12,2,20,0
0,4,33,4,17,2
3,5,44,2,4,9
3,4,4,1,1,7
3,4,45,2,4,10
2,6,33,4,24,6
1,7,5,2,28,3
2,9,29,1,18,11
7,1,35,4,23,11
2,5,42,1,18,3
1,4,26,0,25,4
0,5,28,3,15,6
2,1,46,0,11,4
4,4,23,4,36,11
5,6,45,2,9,0
4,5,25,1,31,1
1,5,41,3,30,9
6,6,6,2,37,3
4,4,3,3,35,6
7,9,13,0,10,1
1,6,33,1,26,4
6,5,7,4,39,3
4,3,41,2,33,0
3,4,14,4,7,11
1,2,13,2,28,9
1,5,2,1,26,4
2,9,42,4,24,7
2,4,39,4,24,0
4,4,33,3,35,4
3,7,28,3,5,0
6,7,30,2,37,5
1,5,29,4,32,5
1,7,49,4,32,2
4,5,51,4,36,3
1,9,10,1,26,11
1,6,9,0,25,1
2,6,51,1,18,1
4,1,26,0,27,6
6,7,37,2,37,7
5,6,16,4,14,6
5,5,34,3,13,8
3,2,36,2,4,6
6,7,32,3,38,10
0,5,8,0,3,1
1,5,2,1,26,2
4,6,6,1,31,7
3,4,36,1,1,6
2,9,18,2,20,10
7,5,24,4,23,5
1,4,23,4,32,3
7,5,47,2,19,3
2,6,51,4,24,6
5,5,41,2,9,7
1,4,42,1,26,10
4,4,7,2,33,3
7,5,3,1,16,0
2,4,43,1,18,1
1,4,23,2,28,1
2,7,16,0,11,3
3,4,5,2,4,10
4,4,51,1,31,10
2,8,1,0,11,11
1,7,34,4,32,8
1,5,46,4,32,8
3,4,2,4,7,1
5,6,38,0,2,6
2,6,41,2,20,11
2,5,19,2,20,1
1,8,51,1,26,5
4,4,0,4,36,0
0,2,7,4,17,11
2,6,41,2,20,3
4,6,36,2,33,5
2,2,26,3,22,5
1,2,28,0,25,10
1,6,14,2,28,6
1,9,28,4,32,6
1,3,34,3,30,0
1,6,33,4,32,4
1,9,20,1,26,6
3,3,25,1,1,10
5,9,49,3,13,9
2,5,4,3,22,10
2,9,10,3,22,10
1,6,38,2,28,0
1,2,22,2,28,7
1,9,2,1,26,4
2,2,41,4,24,5
7,3,18,1,16,7
0,6,10,2,12,1
0,6,15,2,12,9
5,4,24,4,14,9
3,5,23,0,0,1
0,0,5,2,12,1
6,3,16,1,34,5
1,6,38,4,32,3
7,6,50,3,21,7
3,2,25,0,0,11
5,5,26,3,13,10
7,6,33,4,23,9
5,4,5,0,2,3
5,5,19,2,9,2
3,4,9,0,0,6
7,4,27,4,23,10
7,8,25,2,19,4
1,4,30,2,28,1
0,2,13,0,3,7
2,3,26,4,24,1
3,9,31,2,4,0
7,4,18,3,21,6
3,1,36,3,5,9
1,0,12,3,30,11
7,6,43,4,23,9
3,6,20,1,1,2
1,8,49,2,28,1
6,4,43,0,29,1
3,4,29,3,5,6
1,5,28,2,28,1
4,2,42,1,31,0
1,6,31,3,30,3
1,0,42,2,28,0
1,7,32,2,28,0
1,4,32,0,25,3
7,7,42,4,23,1
0,4,40,0,3,4
3,4,17,1,1,7
1,2,4,3,30,4
1,2,32,4,32,7
2,3,4,4,24,1
5,3,11,2,9,11
1,5,10,0,25,7
1,7,36,1,26,5
1,3,27,2,28,11
3,4,9,2,4,10
4,4,22,2,33,2
2,2,25,4,24,1
0,7,8,0,3,1
4,6,11,4,36,8
1,7,19,4,32,9
4,6,18,0,27,9
1,8,45,4,32,5
3,1,24,2,4,8
1,9,32,0,25,8
3,5,8,2,4,3
7,1,37,0,10,10
4,6,19,1,31,11
1,5,17,0,25,9
3,8,28,2,4,4
7,6,43,1,16,0
7,8,4,4,23,7
2,4,40,2,20,3
1,2,47,2,28,9
4,6,7,3,35,1
6,6,28,1,34,9
1,5,33,0,25,2
3,1,32,3,5,2
4,7,24,0,27,6
3,4,22,0,0,8
7,6,2,3,21,11
2,4,28,3,22,7
5,5,18,0,2,9
2,9,36,3,22,4
3,5,25,1,1,2
1,3,27,4,32,7
2,3,32,1,18,4
2,5,19,4,24,9
2,4,48,0,11,11
1,0,45,4,32,4
1,0,20,0,25,3
1,5,24,4,32,6
1,4,9,0,25,8
1,5,33,0,25,11
5,5,48,0,2,1
0,3,38,1,8,2
1,3,32,4,32,10
2,4,45,0,11,1
1,6,21,4,32,5
1,0,5,3,30,7
5,5,26,0,2,11
1,3,41,4,32,9
7,4,36,0,10,8
1,4,40,3,30,7
2,6,16,4,24,0
2,7,10,0,11,7
5,5,9,3,13,4
1,2,51,2,28,6
2,3,51,0,11,1
1,6,31,2,28,1
2,4,5,2,20,9
1,0,13,0,25,5
1,5,5,1,26,7
7,2,44,1,16,9
1,0,35,4,32,1
3,3,8,1,1,9
7,5,27,1,16,0
1,5,26,3,30,4
0,9,22,3,15,0
7,4,1,0,10,2
3,7,27,1,1,7
3,5,22,4,7,4
4,5,13,2,33,4
3,5,13,1,1,9
2,5,7,4,24,9
4,5,33,3,35,8
3,8,49,4,7,3
2,6,7,3,22,1
2,9,28,4,24,6
1,6,21,3,30,9
2,9,16,3,22,8
0,7,9,1,8,9
1,3,28,1,26,6
1,5,32,1,26,1
7,3,1,1,16,1
6,5,21,3,38,2
5,6,25,2,9,7
1,6,10,3,30,7
4,4,30,4,36,10
1,7,21,3,30,10
1,8,18,1,26,7
5,7,44,1,6,11
3,8,26,1,1,0
3,6,23,0,0,10
2,2,45,3,22,8
3,5,28,3,5,10
4,5,14,1,31,4
4,9,3,0,27,8
1,7,45,0,25,1
7,4,47,1,16,4
1,6,0,0,25,7
1,2,13,1,26,2
2,0,21,2,20,0
4,5,12,3,35,5
6,6,49,1,34,4
1,5,26,3,30,6
7,9,26,3,21,6
3,5,34,4,7,9
3,8,0,2,4,4
6,4,13,4,39,3
2,5,43,1,18,8
5,5,36,1,6,4
1,8,17,3,30,5
2,5,34,3,22,2
4,7,46,3,35,6
0,0,17,2,12,4
5,5,27,1,6,5
4,6,47,1,31,9
2,5,49,1,18,0
5,6,36,2,9,11
4,9,15,4,36,3
1,6,23,2,28,9
3,6,15,1,1,9
1,6,28,1,26,8
1,4,39,1,26,11
6,6,6,4,39,7
1,3,25,0,25,7
2,9,21,4,24,1
4,9,44,0,27,9
6,0,50,3,38,5
4,5,38,1,31,0
1,3,50,3,30,2
0,5,2,1,8,4
0,4,44,1,8,4
1,5,49,2,28,1
4,7,22,3,35,2
1,6,23,3,30,1
1,6,22,3,30,3
4,1,1,3,35,1
3,3,25,2,4,4
5,7,44,2,9,9
1,5,45,3,30,4
1,6,35,3,30,5
3,7,0,3,5,7
4,5,31,0,27,0
1,6,15,1,26,3
3,7,27,1,1,9
3,8,23,1,1,0
7,1,49,4,23,4
7,2,29,0,10,7
1,1,14,3,30,6
3,5,8,2,4,5
4,7,32,2,33,10
1,9,0,3,30,0
1,3,40,3,30,3
2,6,29,0,11,10
6,2,27,3,38,1
1,4,1,4,32,11
1,2,47,3,30,1
7,4,34,3,21,2
1,0,29,2,28,5
7,1,49,0,10,8
1,6,9,2,28,1
2,4,3,2,20,8
3,6,17,3,5,4
6,3,20,0,29,1
1,0,9,3,30,4
1,4,43,4,32,0
7,5,10,1,16,3
1,6,7,0,25,11
3,7,46,4,7,11
1,1,33,0,25,8
4,7,38,1,31,1
1,5,35,0,25,9
4,4,30,0,27,0
1,9,0,3,30,0
4,6,6,1,31,8
1,2,21,3,30,6
3,8,28,2,4,6
0,6,43,0,3,10
3,4,37,4,7,9
3,7,34,3,5,3
3,4,14,1,1,3
2,6,14,2,20,0
1,3,14,0,25,1
1,7,26,2,28,11
2,4,12,4,24,7
3,5,33,2,4,6
1,5,25,0,25,7
6,2,12,0,29,7
1,7,48,1,26,4
1,5,2,2,28,0
4,5,47,4,36,4
3,3,0,2,4,7
2,4,5,1,18,0
7,4,21,4,23,10
1,7,32,3,30,3
4,6,46,1,31,6
1,7,48,0,25,3
1,6,0,3,30,9
7,5,7,0,10,11
7,3,24,4,23,0
2,5,29,1,18,4
7,3,39,0,10,0
0,4,7,1,8,9
1,4,34,0,25,0
7,9,49,0,10,6
4,2,26,3,35,3
1,5,24,4,32,11
2,4,19,4,24,2
7,5,39,1,16,6
1,4,6,4,32,2
1,5,16,4,32,7
7,5,11,3,21,0
1,5,5,3,30,9
5,9,43,2,9,8
1,6,27,1,26,4
1,4,8,3,30,1
2,6,9,0,11,11
2,5,10,3,22,2
0,8,32,4,17,9
5,2,36,0,2,2
0,6,11,1,8,2
5,3,19,1,6,3
1,7,1,1,26,3
6,2,7,4,39,1
4,5,17,2,33,1
2,7,49,2,20,9
4,3,46,0,27,9
1,5,9,0,25,2
5,6,40,0,2,11
1,0,3,4,32,5
1,2,3,3,30,2
2,6,9,2,20,3
1,4,38,1,26,4
3,6,12,1,1,1
1,4,51,2,28,6
5,6,48,2,9,10
2,1,24,1,18,2
0,6,22,3,15,9
1,4,41,4,32,8
1,0,29,1,26,0
4,5,17,4,36,9
3,2,37,3,5,11
2,0,10,1,18,0
1,6,27,1,26,1
1,5,28,0,25,11
4,4,32,0,27,4
5,5,28,1,6,9
5,8,32,0,2,1
2,7,18,3,22,11
4,6,29,0,27,10
1,3,30,4,32,10
5,2,18,2,9,0
0,6,43,2,12,10
1,8,45,0,25,4
3,6,14,2,4,0
4,1,8,3,35,2
1,5,38,4,32,4
7,6,42,2,19,8
